,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
42,NA1_4161378531,54,67,83,122551,159448,1178,235.6,74816,1,4,1,0,0,3,1,WIN
43,NA1_4161378531,67,54,143,145251,129449,1450,290,82924,1,0,1,3,1,0,0,LOSS
44,NA1_4159887860,36,29,100,72852,66272,1181,236.2,49687,3,2,2,0,1,0,1,WIN
45,NA1_4159887860,29,36,82,57159,76673,1126,225.2,45745,1,1,3,2,3,0,0,LOSS
46,NA1_4159931473,45,30,100,98113,66438,1154,230.8,61433,1,2,3,1,0,1,1,WIN
47,NA1_4159931473,30,45,73,59842,103368,807,161.4,55503,0,1,3,2,0,1,0,LOSS
48,NA1_4159788147,58,55,130,118829,159984,1392,278.4,76495,1,2,1,1,1,1,1,WIN
49,NA1_4159788147,55,60,130,148763,125086,776,155.2,72560,1,2,2,3,0,1,0,LOSS
50,NA1_4159814275,29,20,77,53731,49076,1294,258.8,41018,1,2,2,1,1,2,1,WIN
51,NA1_4159814275,20,29,49,41861,56869,968,193.6,37986,3,2,1,2,0,1,0,LOSS
52,NA1_4159781996,65,58,133,175074,167631,542,108.4,79583,1,2,2,2,1,1,1,WIN
53,NA1_4159781996,57,65,110,150060,183433,964,192.8,75082,1,2,1,1,1,1,0,LOSS
54,NA1_4159708058,33,23,83,51411,54797,861,172.2,45741,1,4,0,1,1,3,1,WIN
55,NA1_4159708058,22,33,49,49296,54769,1120,224,41201,3,1,1,1,2,1,0,LOSS
56,NA1_4159705052,60,33,143,113806,88867,1015,203,63236,1,1,2,2,1,1,1,WIN
57,NA1_4159705052,33,60,60,80918,119984,1938,387.6,52783,2,3,2,1,1,0,0,LOSS
58,NA1_4158119434,49,38,146,110193,111132,1038,207.6,67583,1,2,3,2,2,0,1,WIN
59,NA1_4158119434,38,49,101,100795,114139,1238,247.6,65862,2,0,3,2,0,1,0,LOSS
60,NA1_4158097359,52,37,152,158103,159198,842,168.4,72101,2,3,2,0,2,1,1,WIN
61,NA1_4158097359,37,52,100,137106,175091,599,119.8,70163,1,3,1,0,2,1,0,LOSS
62,NA1_4158142667,32,46,65,65120,101203,999,199.8,52355,2,3,2,1,0,1,1,WIN
63,NA1_4158142667,45,33,124,94726,85677,1156,231.2,58782,1,3,3,0,2,1,0,LOSS
64,NA1_4158121381,46,31,130,98576,71846,704,140.8,62424,1,1,2,2,1,1,1,WIN
65,NA1_4158121381,30,46,64,68172,105955,555,111,57004,3,2,3,0,0,1,0,LOSS
66,NA1_4157635763,67,37,156,149896,101858,777,155.4,73667,1,0,2,4,2,0,1,WIN
67,NA1_4157635763,36,67,75,95779,156550,633,126.6,65414,1,2,2,1,1,1,0,LOSS
68,NA1_4157611189,61,43,111,102298,95425,1225,245,69049,0,0,4,2,1,0,1,WIN
69,NA1_4157611189,41,61,63,91542,111259,1382,276.4,63668,2,1,0,4,0,1,0,LOSS
70,NA1_4157583917,56,58,87,165637,160726,1055,211,79978,2,2,2,1,0,1,1,WIN
71,NA1_4157583917,58,56,97,140637,175152,831,166.2,76599,2,0,4,1,1,0,0,LOSS
72,NA1_4157570202,50,50,94,117381,128214,691,138.2,69386,1,1,3,2,1,1,1,WIN
73,NA1_4157570202,50,50,92,120833,122670,609,121.8,69237,1,1,3,2,1,0,0,LOSS
74,NA1_4157522323,48,38,118,135545,145698,856,171.2,84667,0,1,3,1,2,1,1,WIN
75,NA1_4157522323,38,48,92,137801,146434,1609,321.8,78595,2,1,3,1,0,1,0,LOSS
76,NA1_4154949570,57,55,106,146346,176980,1058,211.6,88340,2,2,3,1,1,0,1,WIN
77,NA1_4154949570,55,57,133,164603,156364,1246,249.2,87607,0,1,3,2,1,1,0,LOSS
78,NA1_4154963460,41,38,89,125814,119080,837,167.4,71145,0,2,2,2,0,1,1,WIN
79,NA1_4154963460,37,41,91,108115,134466,1010,202,66602,1,1,2,2,2,0,0,LOSS
80,NA1_4154950048,50,59,64,120199,139022,1112,222.4,73618,1,2,2,2,1,1,1,WIN
81,NA1_4154950048,59,50,140,122694,123644,950,190,71679,0,0,4,2,1,0,0,LOSS
82,NA1_4154923968,60,55,112,147634,158089,1001,200.2,74614,4,3,1,1,0,0,1,WIN
83,NA1_4154923968,55,60,109,146641,153055,741,148.2,70795,0,1,4,1,2,1,0,LOSS
84,NA1_4151728647,63,48,157,145294,133385,820,164,78697,1,0,4,1,1,1,1,WIN
85,NA1_4151728647,48,63,124,119647,149660,1052,210.4,74656,1,1,3,2,2,1,0,LOSS
86,NA1_4151722315,67,68,159,208813,196977,780,156,106238,1,1,3,2,2,0,1,WIN
87,NA1_4151722315,65,67,175,185285,224297,1154,230.8,104490,2,1,4,1,2,0,0,LOSS
88,NA1_4151607658,65,59,143,168973,180366,1010,202,83188,1,2,3,1,1,0,1,WIN
89,NA1_4151607658,59,65,101,171926,183014,1039,207.8,79835,2,4,2,1,0,0,0,LOSS
90,NA1_4151593931,52,52,116,119610,154563,1362,272.4,67683,2,3,1,1,0,1,1,WIN
91,NA1_4151593931,52,53,129,144060,132963,884,176.8,68076,2,2,1,1,1,0,0,LOSS
92,NA1_4145262723,59,59,111,139681,167573,1335,267,78976,2,2,3,1,1,0,1,WIN
93,NA1_4145262723,59,59,134,159409,146611,731,146.2,77818,0,2,2,1,1,1,0,LOSS
94,NA1_4145260912,46,32,100,83251,72978,864,172.8,56009,2,2,3,0,1,0,1,WIN
95,NA1_4145260912,31,46,71,61872,88500,1292,258.4,50309,2,0,4,0,3,0,0,LOSS
96,NA1_4145218981,42,20,110,74508,55239,766,153.2,53035,1,0,4,3,2,0,1,WIN
97,NA1_4145218981,20,42,44,50599,76500,754,150.8,45019,0,0,3,2,2,0,0,LOSS
98,NA1_4144579805,38,31,104,80179,87704,835,167,59657,1,2,2,1,2,1,1,WIN
99,NA1_4144579805,31,38,84,73508,84512,688,137.6,56295,1,2,2,2,3,0,0,LOSS
100,NA1_4144386689,41,31,91,107398,94064,929,185.8,69498,3,2,2,1,1,1,1,WIN
101,NA1_4144386689,30,41,71,85252,112420,1342,268.4,64819,2,0,2,2,1,1,0,LOSS
102,NA1_4142444530,45,29,104,92759,86140,1199,239.8,61801,1,3,0,2,0,2,1,WIN
103,NA1_4142444530,28,45,66,78634,98074,503,100.6,55038,2,2,2,1,2,0,0,LOSS
104,NA1_4142399143,72,58,152,185763,207779,1101,220.2,80115,1,3,2,1,0,2,1,WIN
105,NA1_4142399143,58,72,120,175572,193475,960,192,77333,2,2,2,1,1,0,0,LOSS
106,NA1_4138893403,50,37,106,126326,126318,663,132.6,63076,2,2,1,1,0,2,1,WIN
107,NA1_4138893403,37,50,87,118295,139308,1139,227.8,59079,2,3,0,1,1,1,0,LOSS
108,NA1_4138847043,53,50,122,179095,128086,734,146.8,89657,1,1,3,2,2,0,1,WIN
109,NA1_4138847043,50,53,120,122240,193929,1157,231.4,85709,3,1,1,1,2,1,0,LOSS
110,NA1_4135778785,54,51,135,183051,139393,1198,239.6,88212,1,1,3,2,2,0,1,WIN
111,NA1_4135778785,51,55,73,131461,194710,651,130.2,84965,1,2,0,3,0,0,0,LOSS
112,NA1_4135786050,40,38,64,98971,116478,506,101.2,69971,0,3,2,1,1,2,1,WIN
113,NA1_4135786050,38,40,64,108015,105309,356,71.2,66271,1,1,3,3,0,0,0,LOSS
114,NA1_4135753746,51,58,131,124401,167606,989,197.8,76304,0,1,2,1,3,2,1,WIN
115,NA1_4135753746,58,52,162,148628,139451,995,199,73446,1,1,4,0,3,1,0,LOSS
116,NA1_4135751100,48,50,106,129478,160692,1292,258.4,74482,3,1,1,2,0,1,1,WIN
117,NA1_4135751100,50,48,126,145241,135620,709,141.8,72435,2,3,1,1,0,1,0,LOSS
118,NA1_4135708845,31,23,82,98439,95115,814,162.8,63736,1,1,0,3,2,1,1,WIN
119,NA1_4135708845,23,31,72,81240,102417,1339,267.8,56201,0,2,3,0,3,1,0,LOSS
120,NA1_4134739595,69,61,194,255790,186107,1138,227.6,96647,1,1,4,1,0,1,1,WIN
121,NA1_4134739595,61,69,128,178224,276898,1596,319.2,93876,3,4,2,0,1,0,0,LOSS
122,NA1_4134726177,46,28,150,122784,78945,848,169.6,60201,1,0,2,3,2,1,1,WIN
123,NA1_4134726177,28,46,71,73494,134838,766,153.2,51468,0,3,1,0,1,5,0,LOSS
124,NA1_4134701948,75,51,165,188992,155671,1267,253.4,89485,0,3,1,1,2,2,1,WIN
125,NA1_4134701948,51,75,101,146270,197235,943,188.6,81332,1,0,4,0,0,0,0,LOSS
126,NA1_4134687320,54,52,99,129478,123521,854,170.8,74102,1,1,2,4,0,0,1,WIN
127,NA1_4134687320,52,55,106,117462,149837,1153,230.6,72510,2,2,3,0,1,1,0,LOSS
128,NA1_4131521087,51,56,116,201251,205168,635,127,97065,2,2,2,2,0,1,1,WIN
129,NA1_4131521087,56,51,143,186813,212313,955,191,93971,1,1,4,0,2,1,0,LOSS
130,NA1_4131457658,59,36,169,109100,105169,1205,241,66609,1,2,1,2,0,2,1,WIN
131,NA1_4131457658,36,59,90,101255,120970,953,190.6,61558,1,3,2,0,2,1,0,LOSS
132,NA1_4131443330,46,46,111,119318,132891,1285,257,71804,2,1,2,2,0,1,1,WIN
133,NA1_4131443330,46,46,110,127672,131903,1002,200.4,69054,1,2,3,0,2,1,0,LOSS
134,NA1_4131369573,45,31,95,80419,79973,616,123.2,58424,1,2,1,2,1,1,1,WIN
135,NA1_4131369573,31,45,66,73996,86610,976,195.2,52768,0,3,1,2,2,2,0,LOSS
136,NA1_4127920022,64,62,128,178725,193159,1179,235.8,96516,3,2,1,1,1,1,1,WIN
137,NA1_4127920022,62,64,159,178262,182749,800,160,93363,1,1,4,0,1,2,0,LOSS
138,NA1_4127863237,36,39,83,110964,99119,599,119.8,62868,1,2,1,1,0,2,1,WIN
139,NA1_4127863237,39,36,93,87996,115931,1327,265.4,60571,0,1,2,2,2,1,0,LOSS
140,NA1_4127584018,61,50,149,153255,138190,1443,288.6,79414,2,1,3,1,2,0,1,WIN
141,NA1_4127584018,50,61,83,128352,161697,875,175,73355,1,2,2,2,0,1,0,LOSS
142,NA1_4127610090,46,51,90,117100,138996,891,178.2,72273,2,2,1,3,0,1,1,WIN
143,NA1_4127610090,51,46,118,131184,128018,810,162,69682,3,0,4,0,2,0,0,LOSS
144,NA1_4127506209,73,63,136,188765,148878,1030,206,94309,1,2,3,1,0,1,1,WIN
145,NA1_4127506209,63,73,138,138907,195040,934,186.8,89613,1,1,3,1,2,0,0,LOSS
146,NA1_4127533362,50,23,99,86667,64750,705,141,53673,1,1,2,2,0,1,1,WIN
147,NA1_4127533362,23,50,52,59871,92478,787,157.4,45632,2,1,3,2,2,0,0,LOSS
148,NA1_4127530457,35,31,88,107318,104052,1125,225,63374,1,3,1,0,2,1,1,WIN
149,NA1_4127530457,31,35,82,90769,114832,857,171.4,58810,0,2,4,1,1,1,0,LOSS
150,NA1_4127377386,59,62,129,145742,188819,666,133.2,83648,1,1,2,2,2,1,1,WIN
151,NA1_4127377386,61,60,151,179025,152678,1098,219.6,81764,0,0,4,3,2,0,0,LOSS
152,NA1_4126242738,67,36,189,174442,150151,986,197.2,83232,1,2,2,1,2,1,1,WIN
153,NA1_4126242738,36,67,87,135857,185154,1155,231,72990,3,2,3,0,1,0,0,LOSS
154,NA1_4126219636,49,37,108,103035,136801,1353,270.6,71811,2,3,0,2,0,3,1,WIN
155,NA1_4126219636,37,49,82,124654,111522,1594,318.8,66785,2,3,2,1,0,1,0,LOSS
156,NA1_4126186875,50,39,131,117377,99592,1133,226.6,66531,0,3,2,1,2,2,1,WIN
157,NA1_4126186875,38,50,98,92498,125938,1151,230.2,61322,2,4,1,1,1,1,0,LOSS
158,NA1_4126193193,65,62,127,175469,162205,1110,222,93525,2,1,3,2,1,0,1,WIN
159,NA1_4126193193,62,65,122,149233,183619,1053,210.6,91298,2,3,3,1,1,0,0,LOSS
160,NA1_4126190772,51,41,109,107643,104937,1081,216.2,69416,2,2,1,1,3,1,1,WIN
161,NA1_4126190772,41,51,99,93224,113895,1186,237.2,63002,1,0,4,1,1,0,0,LOSS
162,NA1_4118068018,95,94,202,358488,276569,1298,259.6,139913,2,0,3,2,1,0,1,WIN
163,NA1_4118068018,94,96,149,262395,385433,1087,217.4,137916,0,4,3,1,0,2,0,LOSS
164,NA1_4118036064,67,52,140,189356,227832,832,166.4,86015,2,3,1,1,0,1,1,WIN
165,NA1_4118036064,52,67,121,204686,204099,771,154.2,81588,3,3,1,1,1,0,0,LOSS
166,NA1_4118042025,70,75,132,193747,195658,1012,202.4,94765,3,2,1,2,1,1,1,WIN
167,NA1_4118042025,75,71,193,176888,202817,712,142.4,90573,1,1,3,0,2,1,0,LOSS
168,NA1_4118030020,46,45,116,124389,144869,878,175.6,63336,1,2,1,2,0,2,1,WIN
169,NA1_4118030020,44,46,123,132371,134009,1038,207.6,62420,1,1,3,1,3,1,0,LOSS
170,NA1_4113288773,38,21,115,76245,54433,923,184.6,53120,0,1,4,2,2,1,1,WIN
171,NA1_4113288773,21,38,51,51197,84673,1065,213,47204,0,5,1,1,1,1,0,LOSS
172,NA1_4113294226,65,49,152,156466,193637,833,166.6,90060,2,3,2,0,1,1,1,WIN
173,NA1_4113294226,49,65,116,182285,163186,972,194.4,84087,0,1,3,2,1,1,0,LOSS
174,NA1_4113281398,44,34,113,90089,117480,1138,227.6,64080,1,2,2,1,2,1,1,WIN
175,NA1_4113281398,34,44,70,110225,94353,709,141.8,60243,1,0,3,2,2,0,0,LOSS
176,NA1_4109763242,45,38,105,113154,101578,870,174,71574,0,0,3,3,0,1,1,WIN
177,NA1_4109763242,38,45,78,97158,117806,1240,248,65650,1,1,1,3,0,1,0,LOSS
178,NA1_4109728799,67,53,168,189435,180110,885,177,81017,1,2,1,2,0,1,1,WIN
179,NA1_4109728799,53,67,114,172356,208062,686,137.2,77027,0,2,2,2,0,2,0,LOSS
180,NA1_4109714940,52,39,87,112903,129121,1222,244.4,68795,2,1,3,0,0,2,1,WIN
181,NA1_4109714940,39,52,90,114270,114526,778,155.6,63538,1,1,3,1,0,1,0,LOSS
182,NA1_4109712179,39,29,82,83595,83727,1594,318.8,56072,1,0,3,1,2,1,1,WIN
183,NA1_4109712179,29,39,54,74741,84671,649,129.8,51902,1,0,4,1,1,0,0,LOSS
184,NA1_4109628235,62,57,139,183868,161355,1386,277.2,81877,2,3,1,2,1,1,1,WIN
185,NA1_4109628235,57,62,112,148483,195750,1055,211,80493,1,1,1,3,1,1,0,LOSS
186,NA1_4109615558,58,56,82,119241,114535,858,171.6,67207,3,3,2,0,1,0,1,WIN
187,NA1_4109615558,56,59,124,101741,128635,761,152.2,65617,0,1,2,2,1,1,0,LOSS
188,NA1_4107277007,45,35,132,129396,134783,798,159.6,68683,1,1,3,1,1,1,1,WIN
189,NA1_4107277007,35,45,107,122796,139693,1300,260,66867,2,3,0,1,1,2,0,LOSS
190,NA1_4107234373,47,23,140,106517,99783,1166,233.2,63427,2,1,3,0,3,0,1,WIN
191,NA1_4107234373,23,47,53,84730,116988,850,170,57700,1,2,2,3,0,1,0,LOSS
192,NA1_4107250690,64,50,118,205461,162555,1034,206.8,83354,1,3,1,0,1,3,1,WIN
193,NA1_4107250690,50,64,109,149911,220990,806,161.2,79146,2,2,1,2,1,0,0,LOSS
194,NA1_4107197887,55,39,157,132972,106387,1012,202.4,66177,0,0,5,0,3,1,1,WIN
195,NA1_4107197887,39,55,78,102849,148566,1214,242.8,60533,2,3,1,1,0,2,0,LOSS
0,NA1_4170332153,40,47,103,97557,145618,959,191.8,62205,0,3,2,0,1,2,1,WIN
1,NA1_4170332153,47,40,114,130072,103934,884,176.8,61617,2,2,1,2,1,1,0,LOSS
2,NA1_4170295264,68,67,142,195487,209663,1111,222.2,90831,1,1,2,2,2,1,1,WIN
3,NA1_4170295264,67,68,132,197644,210402,1295,259,88613,2,3,1,1,0,1,0,LOSS
4,NA1_4170270873,50,34,106,108144,98503,815,163,60410,1,2,2,2,0,1,1,WIN
5,NA1_4170270873,34,50,76,87143,115059,942,188.4,54509,1,4,2,0,1,1,0,LOSS
6,NA1_4169706319,38,27,94,91600,94283,913,182.6,57905,2,1,3,1,2,0,1,WIN
7,NA1_4169706319,27,38,48,79521,95285,1001,200.2,50617,0,1,3,1,1,2,0,LOSS
8,NA1_4169712569,49,28,135,95819,67626,1047,209.4,55607,1,2,3,0,1,1,1,WIN
9,NA1_4169712569,28,49,50,57814,100530,1056,211.2,47287,1,3,2,1,0,0,0,LOSS
10,NA1_4168772801,54,42,112,114794,128595,1184,236.8,66218,2,3,1,1,0,1,1,WIN
11,NA1_4168772801,42,54,76,112968,124470,787,157.4,61737,1,2,2,1,2,2,0,LOSS
12,NA1_4168698492,36,23,91,80805,76672,1147,229.4,54034,3,1,2,2,0,1,1,WIN
13,NA1_4168698492,23,36,54,66731,84658,705,141,46985,1,3,2,0,0,2,0,LOSS
14,NA1_4168722478,49,30,140,101394,113253,1585,317,65891,0,1,3,1,2,1,1,WIN
15,NA1_4168722478,30,49,71,102354,107920,1130,226,59047,1,2,3,1,1,1,0,LOSS
16,NA1_4168593308,50,39,137,126137,126908,1049,209.8,69121,1,1,3,1,1,1,1,WIN
17,NA1_4168593308,39,50,112,115275,131460,769,153.8,64827,0,2,1,3,0,2,0,LOSS
18,NA1_4168558086,50,40,144,128016,116848,706,141.2,70636,0,2,4,1,2,0,1,WIN
19,NA1_4168558086,40,50,95,111789,143789,1077,215.4,66349,1,3,2,1,2,1,0,LOSS
20,NA1_4168513110,65,62,125,182607,168551,1001,200.2,79877,2,3,2,1,1,1,1,WIN
21,NA1_4168513110,62,65,137,148408,192581,697,139.4,78626,1,2,2,2,1,1,0,LOSS
22,NA1_4168449371,38,29,105,76391,74277,1288,257.6,58674,1,1,4,0,2,2,1,WIN
23,NA1_4168449371,29,38,75,68405,80517,997,199.4,54181,2,2,3,1,2,0,0,LOSS
24,NA1_4167231953,37,40,55,84683,111429,723,144.6,65013,1,2,2,2,0,2,1,WIN
25,NA1_4167231953,40,37,73,100512,87034,943,188.6,62770,0,1,2,2,0,1,0,LOSS
26,NA1_4167166602,53,56,115,141590,137675,740,148,72480,1,1,4,2,0,0,1,WIN
27,NA1_4167166602,56,53,136,128378,156562,1244,248.8,69465,3,2,1,2,1,1,0,LOSS
28,NA1_4166809298,37,39,73,76235,70709,1072,214.4,57395,2,3,1,2,0,1,1,WIN
29,NA1_4166809298,39,37,88,59680,81220,636,127.2,53988,2,1,3,0,1,0,0,LOSS
30,NA1_4166796081,30,35,70,92541,125235,874,174.8,69593,1,0,3,2,2,0,1,WIN
31,NA1_4166796081,35,30,96,113087,98033,1221,244.2,66567,0,0,5,1,3,0,0,LOSS
32,NA1_4166822474,57,46,136,144673,140028,806,161.2,68202,1,2,3,1,1,2,1,WIN
33,NA1_4166822474,42,57,80,117662,150888,713,142.6,61604,0,1,3,1,1,1,0,LOSS
34,NA1_4166769262,66,56,161,169463,145680,598,119.6,85260,1,0,2,4,0,0,1,WIN
35,NA1_4166769262,56,66,90,141239,182678,862,172.4,81001,3,3,2,0,0,1,0,LOSS
36,NA1_4166228779,47,25,141,95257,62275,643,128.6,57150,0,0,2,2,2,0,1,WIN
37,NA1_4166228779,25,47,61,56559,103581,1122,224.4,49495,1,3,2,0,2,2,0,LOSS
38,NA1_4166231288,84,88,156,314581,336261,589,117.8,106051,1,3,1,0,1,2,1,WIN
39,NA1_4166231288,88,84,216,295853,329803,1330,266,105100,0,1,3,0,3,2,0,LOSS
40,NA1_4166102214,54,33,141,104480,96463,397,79.4,69199,1,0,4,3,2,0,1,WIN
41,NA1_4166102214,33,55,59,91633,115647,1765,353,64039,2,1,2,2,1,0,0,LOSS
42,NA1_4163186698,48,40,113,118193,116096,1174,234.8,65051,1,2,2,1,3,1,1,WIN
43,NA1_4163186698,39,48,104,98823,125776,1609,321.8,61630,0,0,2,2,3,1,0,LOSS
44,NA1_4163192681,50,50,110,129759,156254,1050,210,77480,1,1,1,2,1,1,1,WIN
45,NA1_4163192681,50,50,108,139709,149916,1184,236.8,73450,1,2,1,1,0,2,0,LOSS
46,NA1_4163139448,42,53,114,104260,127185,901,180.2,71234,2,1,2,1,2,1,1,WIN
47,NA1_4163139448,53,42,132,118169,110925,1265,253,69375,3,1,3,1,0,1,0,LOSS
48,NA1_4162430610,56,38,147,119709,137021,1253,250.6,71554,1,1,1,1,2,2,1,WIN
49,NA1_4162430610,38,56,78,115976,125866,668,133.6,63795,3,2,2,0,2,0,0,LOSS
50,NA1_4162329863,31,34,48,58073,89662,626,125.2,56768,2,2,0,2,1,1,1,WIN
51,NA1_4162329863,34,31,73,81125,61510,1136,227.2,53931,0,0,4,1,3,0,0,LOSS
52,NA1_4162193343,98,90,203,268074,285626,787,157.4,128693,1,0,3,2,2,0,1,WIN
53,NA1_4162193343,89,98,157,270797,276935,1002,200.4,123031,1,1,1,2,0,1,0,LOSS
54,NA1_4162137141,42,22,115,115594,74868,1570,314,56346,0,2,2,1,2,2,1,WIN
55,NA1_4162137141,22,42,51,60522,120534,700,140,50027,1,5,1,0,0,3,0,LOSS
56,NA1_4162101525,71,66,153,160814,220746,1047,209.4,87577,1,3,2,0,1,2,1,WIN
57,NA1_4162101525,66,71,141,208466,171746,987,197.4,88707,1,1,1,2,2,0,0,LOSS
58,NA1_4162035990,76,67,185,199787,237244,989,197.8,88403,3,3,1,0,1,2,1,WIN
59,NA1_4162035990,67,76,194,213169,208981,624,124.8,84201,0,2,2,0,2,3,0,LOSS
60,NA1_4162008264,64,57,152,179683,164863,785,157,78482,0,1,3,1,1,1,1,WIN
61,NA1_4162008264,57,64,112,152384,191861,1698,339.6,77800,1,2,2,1,2,1,0,LOSS
62,NA1_4161942075,58,57,130,137359,203290,853,170.6,76566,1,2,2,1,0,3,1,WIN
63,NA1_4161942075,57,59,123,184508,146999,926,185.2,72083,2,2,1,1,0,1,0,LOSS
64,NA1_4161864992,60,49,144,192738,226184,1074,214.8,94699,0,2,1,1,3,3,1,WIN
65,NA1_4161864992,49,60,93,212103,202785,1337,267.4,88764,2,2,3,2,0,0,0,LOSS
66,NA1_4161833715,49,31,106,102387,80637,1179,235.8,59991,0,1,2,2,2,1,1,WIN
67,NA1_4161833715,31,49,72,73499,110450,1013,202.6,52734,2,2,3,0,1,1,0,LOSS
68,NA1_4161085250,38,39,81,98087,116255,879,175.8,67215,2,3,2,1,0,2,1,WIN
69,NA1_4161085250,39,38,95,106079,101136,564,112.8,64714,2,1,2,2,2,0,0,LOSS
70,NA1_4161017741,77,89,181,263981,325857,922,184.4,107035,1,2,2,1,0,2,1,WIN
71,NA1_4161017741,89,77,213,304248,278133,1716,343.2,105913,1,2,3,0,1,2,0,LOSS
72,NA1_4160307033,50,58,96,146596,148244,1283,256.6,74004,1,1,2,2,1,1,1,WIN
73,NA1_4160307033,58,50,115,134839,156741,1341,268.2,73909,1,1,3,1,1,1,0,LOSS
74,NA1_4160314468,80,52,187,176603,184331,1575,315,84496,0,2,3,0,1,1,1,WIN
75,NA1_4160314468,52,80,101,166294,189899,1401,280.2,77875,1,1,2,2,0,1,0,LOSS
76,NA1_4160340939,75,57,138,147780,132940,915,183,75603,1,1,3,2,0,1,1,WIN
77,NA1_4160340939,57,75,79,122350,154968,1004,200.8,67742,3,1,1,4,0,0,0,LOSS
78,NA1_4160288364,58,57,127,145229,190317,666,133.2,85405,1,1,4,1,1,0,1,WIN
79,NA1_4160288364,57,58,135,179192,153430,999,199.8,82606,0,0,5,2,1,1,0,LOSS
80,NA1_4160286364,34,28,86,80172,89514,1038,207.6,59001,2,1,1,3,2,0,1,WIN
81,NA1_4160286364,28,36,72,86139,86660,726,145.2,53992,1,1,3,1,2,1,0,LOSS
82,NA1_4160284260,39,26,92,80509,69841,983,196.6,54764,3,2,3,2,0,0,1,WIN
83,NA1_4160284260,26,39,54,60364,84041,1181,236.2,49060,0,3,2,1,0,2,0,LOSS
84,NA1_4159886916,45,37,125,97373,87908,862,172.4,63440,0,1,2,2,2,1,1,WIN
85,NA1_4159886916,37,45,88,78787,105361,1288,257.6,57695,0,2,4,0,2,0,0,LOSS
86,NA1_4159920302,51,65,87,139076,161379,1029,205.8,73831,2,1,1,3,0,1,1,WIN
87,NA1_4159920302,63,51,123,139271,146726,1099,219.8,72176,1,2,2,0,1,2,0,LOSS
88,NA1_4159767563,81,58,168,198004,185271,1345,269,89565,2,1,3,1,1,0,1,WIN
89,NA1_4159767563,58,81,122,173201,208885,1028,205.6,83919,1,1,2,3,2,0,0,LOSS
90,NA1_4159754439,68,35,137,125578,92566,949,189.8,66274,1,0,4,1,0,0,1,WIN
91,NA1_4159754439,35,68,67,80380,129945,1418,283.6,56710,1,1,1,2,2,1,0,LOSS
92,NA1_4159697822,39,31,96,89735,90692,611,122.2,60072,2,1,3,0,2,0,1,WIN
93,NA1_4159697822,31,39,74,82730,95781,418,83.6,57789,3,1,2,2,0,1,0,LOSS
94,NA1_4157497386,42,27,90,79958,60621,499,99.8,52153,1,0,3,2,1,1,1,WIN
95,NA1_4157497386,27,42,47,51839,82958,822,164.4,45543,1,1,1,3,1,1,0,LOSS
96,NA1_4157501054,50,54,89,147137,159485,1027,205.4,82951,0,1,4,2,2,1,1,WIN
97,NA1_4157501054,54,50,106,152227,156372,1068,213.6,83074,3,2,1,2,0,0,0,LOSS
98,NA1_4157456334,31,36,76,55524,62675,1094,218.8,48554,1,1,2,1,2,1,1,WIN
99,NA1_4157456334,36,31,76,58169,58706,686,137.2,45334,3,1,1,1,0,1,0,LOSS
100,NA1_4156082725,41,23,115,77644,79861,609,121.8,53110,3,2,2,1,1,0,1,WIN
101,NA1_4156082725,23,41,55,67258,79692,1112,222.4,45919,1,2,3,0,2,1,0,LOSS
102,NA1_4156037836,62,47,145,113408,133230,824,164.8,64687,0,3,2,1,1,2,1,WIN
103,NA1_4156037836,46,62,92,124068,118549,1368,273.6,57722,1,2,2,1,2,1,0,LOSS
104,NA1_4156062520,37,28,78,66231,64165,562,112.4,47177,3,3,1,1,1,1,1,WIN
105,NA1_4156062520,28,37,54,51241,68541,624,124.8,41284,0,1,2,2,3,0,0,LOSS
106,NA1_4156008055,60,45,150,127232,115979,783,156.6,76078,0,0,4,1,2,0,1,WIN
107,NA1_4156008055,45,60,77,111662,141662,671,134.2,70617,3,2,2,1,1,1,0,LOSS
108,NA1_4155279259,59,64,134,152691,203673,1041,208.2,87141,1,2,1,3,0,1,1,WIN
109,NA1_4155279259,64,59,140,196409,162128,457,91.4,87818,0,1,3,2,0,0,0,LOSS
110,NA1_4155264027,46,54,112,147559,185437,1367,273.4,76192,0,3,2,2,1,1,1,WIN
111,NA1_4155264027,54,46,136,175306,164689,671,134.2,76521,1,3,3,0,1,1,0,LOSS
112,NA1_4155241324,40,43,99,100896,116497,1343,268.6,62757,3,3,1,1,1,1,1,WIN
113,NA1_4155241324,41,40,97,100788,104400,814,162.8,59150,1,1,2,1,2,2,0,LOSS
114,NA1_4155176369,47,43,128,128828,184188,631,126.2,72272,1,2,3,0,2,2,1,WIN
115,NA1_4155176369,43,47,79,175481,141235,1037,207.4,69672,1,0,2,3,1,1,0,LOSS
116,NA1_4155015740,68,70,151,278048,229109,997,199.4,106086,1,2,2,2,0,2,1,WIN
117,NA1_4155015740,70,68,192,213316,288599,1284,256.8,103625,0,1,1,2,2,3,0,LOSS
118,NA1_4155000363,73,56,149,199507,207405,651,130.2,91713,1,3,2,1,0,2,1,WIN
119,NA1_4155000363,56,73,125,195084,210945,674,134.8,89228,3,1,1,2,0,1,0,LOSS
